"professional_id","timestamp","latitude","longitude","trigger_type"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:29:30.023Z","49.4271937996913","32.09877943500659","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:29:30.038Z","49.4271937996913","32.09877943500659","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:35:00.011Z","49.42719380000216","32.098779440017736","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:35:00.036Z","49.42719380000216","32.098779440017736","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:40:30.011Z","49.427233717500336","32.09872602125385","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:40:30.026Z","49.427233717500336","32.09872602125385","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:46:00.012Z","49.427228680821116","32.09864426574383","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:46:00.031Z","49.427228680821116","32.09864426574383","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:51:30.013Z","49.427199497257035","32.09877177256317","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:51:30.028Z","49.427199497257035","32.09877177256317","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:57:00.022Z","49.42723371784791","32.09872602078638","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:57:00.037Z","49.42723371784791","32.09872602078638","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:02:30.028Z","49.42722931249128","32.098648626056075","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:02:30.036Z","49.42722931249128","32.098648626056075","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:08:00.013Z","49.42715451518907","32.09813235485034","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:08:00.031Z","49.42715451518907","32.09813235485034","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:13:30.017Z","49.42715317262841","32.09812308815832","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:13:30.024Z","49.42715317262841","32.09812308815832","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:19:00.011Z","49.42715317001047","32.098123070075744","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:19:00.027Z","49.42715317001047","32.098123070075744","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:24:30.011Z","49.427163867022415","32.0981969036406","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:24:30.029Z","49.427163867022415","32.0981969036406","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:30:00.011Z","49.42715318045085","32.09812314214456","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:30:00.025Z","49.42715318045085","32.09812314214456","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:35:30.013Z","49.42723939894581","32.09871824468195","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:35:30.029Z","49.42723939894581","32.09871824468195","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:41:00.012Z","49.427163951210204","32.09819748472708","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:41:00.027Z","49.427163951210204","32.09819748472708","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:46:30.165Z","49.427163277751134","32.09819283633564","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:46:30.298Z","49.427163277751134","32.09819283633564","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:46:30.323Z","49.427163277751134","32.09819283633564","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T19:52:00.011Z","49.427153179868746","32.09812313812202","distance"
